Timestamp,Device_ID,Sensor_Data,Workload_Type,Original_Processing_Tier,CPU_Usage(%),Memory_Usage(MB),Network_Latency(ms),Jitter(ms),Task_Execution_Time(ms),QSALB_Source_Node,QSALB_Destination_Node,QSALB_Processing_Tier,QSALB_Offloading_Path,QSALB_Processing_Time(ms),QSALB_Communication_Delay(ms),QSALB_Queue_Wait(ms),QSALB_Total_Latency(ms),Deadline(ms),Deadline_Met,Transmission_Energy(J),Processing_Energy(J),Total_Energy(J)
2024-03-25 14:16:10,D15,"Temp: 38°C, Humidity: 68%",Data Analytics,Device,63,3430,24,1,56,IoT15,IoT15,IoT,IoT (local),56.0,0.0,0.0,56.0,500.0,Yes,0.0,0.672,0.672
2024-03-25 14:16:20,D8,"Temp: 31°C, Humidity: 42%",Data Analytics,Edge,73,2853,29,8,144,IoT8,Edge8,Edge,IoT -> Edge,59.92,45.0,0.0,104.92,500.0,Yes,1.5324,0.7191,2.2514
2024-03-25 14:16:30,D14,"Temp: 25°C, Humidity: 63%",Video Processing,Cloud,80,7144,21,9,160,IoT14,Edge3,Edge,IoT -> Edge,68.68,38.0,0.0,106.68,120.0,Yes,3.8371,0.8241,4.6612
2024-03-25 14:16:40,D6,"Temp: 21°C, Humidity: 56%",Image Processing,Fog,10,6902,49,3,64,IoT6,Edge5,Edge,IoT -> Edge,27.79,60.0,0.0,87.79,300.0,Yes,3.7071,0.3334,4.0406
2024-03-25 14:16:50,D18,"Temp: 24°C, Humidity: 67%",Image Processing,Device,72,7595,45,3,106,IoT18,IoT18,IoT,IoT (local),106.0,0.0,0.0,106.0,300.0,Yes,0.0,1.272,1.272
2024-03-25 14:17:00,D6,"Temp: 31°C, Humidity: 54%",Image Processing,Edge,25,7818,30,8,231,IoT6,Fog3,Fog,IoT -> Fog,41.99,68.0,20.99,130.99,300.0,Yes,8.3982,0.0,8.3982
2024-03-25 14:17:10,D9,"Temp: 23°C, Humidity: 41%",Data Analytics,Edge,26,3066,34,1,189,IoT9,Fog2,Fog,IoT -> Fog,41.77,65.0,15.66,122.43,500.0,Yes,3.2936,0.0,3.2936
2024-03-25 14:17:20,D2,"Temp: 38°C, Humidity: 54%",Data Analytics,Fog,58,7681,30,9,57,IoT2,Edge7,Edge,IoT -> Edge,26.71,47.0,0.0,73.71,500.0,Yes,4.1255,0.3205,4.4461
2024-03-25 14:17:30,D8,"Temp: 32°C, Humidity: 78%",Network Traffic,Cloud,82,7490,27,2,177,IoT8,Fog1,Fog,IoT -> Fog,40.16,59.0,15.06,114.22,150.0,Yes,8.0459,0.0,8.0459
2024-03-25 14:17:40,D15,"Temp: 35°C, Humidity: 58%",Data Analytics,Fog,14,2604,14,3,205,IoT15,Cloud1,Cloud,IoT -> Cloud,20.5,87.0,0.0,107.5,500.0,Yes,4.1959,0.0,4.1959
2024-03-25 14:17:50,D2,"Temp: 24°C, Humidity: 57%",Video Processing,Edge,35,640,41,4,107,IoT2,Edge4,Edge,IoT -> Edge,38.37,53.0,12.79,104.16,120.0,Yes,0.3438,0.4605,0.8042
2024-03-25 14:18:00,D5,"Temp: 23°C, Humidity: 41%",Data Analytics,Device,82,7569,46,4,93,IoT5,IoT5,IoT,IoT (local),93.0,0.0,0.0,93.0,500.0,Yes,0.0,1.116,1.116
2024-03-25 14:18:10,D13,"Temp: 31°C, Humidity: 57%",Data Analytics,Device,37,1688,29,8,103,IoT13,Edge1,Edge,IoT -> Edge,37.41,45.0,12.46,94.87,500.0,Yes,0.9066,0.4489,1.3555
2024-03-25 14:18:20,D4,"Temp: 36°C, Humidity: 48%",Data Analytics,Fog,29,1887,9,6,272,IoT4,Cloud1,Cloud,IoT -> Cloud,27.2,85.0,0.91,113.11,500.0,Yes,3.0406,0.0,3.0406
2024-03-25 14:18:30,D19,"Temp: 34°C, Humidity: 53%",Data Analytics,Device,20,5379,32,4,287,IoT19,Cloud1,Cloud,IoT -> Cloud,28.7,106.0,1.91,136.61,500.0,Yes,8.6673,0.0,8.6673
2024-03-25 14:18:40,D20,"Temp: 23°C, Humidity: 53%",Network Traffic,Edge,52,5239,5,9,156,IoT20,Fog3,Fog,IoT -> Fog,28.36,44.0,17.72,90.08,150.0,Yes,5.6278,0.0,5.6278
2024-03-25 14:18:50,D15,"Temp: 35°C, Humidity: 49%",Network Traffic,Device,79,7050,41,6,110,IoT15,Edge2,Edge,IoT -> Edge,43.34,55.0,14.44,112.78,150.0,Yes,3.7866,0.5201,4.3067
2024-03-25 14:19:00,D3,"Temp: 25°C, Humidity: 68%",Image Processing,Cloud,61,1517,28,7,257,IoT3,Cloud1,Cloud,IoT -> Cloud,25.7,105.0,2.57,133.27,300.0,Yes,2.4444,0.0,2.4444
2024-03-25 14:19:10,D17,"Temp: 21°C, Humidity: 72%",Video Processing,Device,79,4342,10,1,296,IoT17,Cloud1,Cloud,IoT -> Cloud,29.6,81.0,3.95,114.55,120.0,Yes,6.9964,0.0,6.9964
2024-03-25 14:19:20,D18,"Temp: 25°C, Humidity: 71%",Image Processing,Cloud,22,7198,36,1,77,IoT18,Edge6,Edge,IoT -> Edge,31.38,45.0,10.46,86.84,300.0,Yes,3.8661,0.3766,4.2427
2024-03-25 14:19:30,D17,"Temp: 32°C, Humidity: 59%",Image Processing,Fog,32,555,39,5,137,IoT17,Fog2,Fog,IoT -> Fog,30.28,74.0,15.14,119.42,300.0,Yes,0.5962,0.0,0.5962
2024-03-25 14:19:40,D11,"Temp: 25°C, Humidity: 38%",Network Traffic,Edge,86,7135,29,2,191,IoT11,Fog1,Fog,IoT -> Fog,43.34,61.0,21.67,126.01,150.0,Yes,7.6646,0.0,7.6646
2024-03-25 14:19:50,D8,"Temp: 27°C, Humidity: 39%",Network Traffic,Device,30,6818,40,4,181,IoT8,Fog3,Fog,IoT -> Fog,32.9,74.0,24.68,131.58,150.0,Yes,7.324,0.0,7.324
2024-03-25 14:20:00,D14,"Temp: 28°C, Humidity: 59%",Image Processing,Cloud,33,7175,13,4,101,IoT14,Edge8,Edge,IoT -> Edge,42.03,25.0,14.0,81.03,300.0,Yes,3.8538,0.5043,4.3581
2024-03-25 14:20:10,D11,"Temp: 38°C, Humidity: 73%",Network Traffic,Edge,54,3292,26,8,253,IoT11,Cloud1,Cloud,IoT -> Cloud,25.3,104.0,4.22,133.52,150.0,Yes,5.3045,0.0,5.3045
2024-03-25 14:20:20,D20,"Temp: 20°C, Humidity: 35%",Video Processing,Cloud,29,6978,46,6,299,IoT20,Cloud1,Cloud,IoT -> Cloud,29.9,122.0,5.98,157.88,120.0,No,11.2438,0.0,11.2438
2024-03-25 14:20:30,D13,"Temp: 28°C, Humidity: 70%",Network Traffic,Device,59,934,48,7,271,IoT13,Cloud1,Cloud,IoT -> Cloud,27.1,125.0,6.32,158.42,150.0,No,1.505,0.0,1.505
2024-03-25 14:20:40,D17,"Temp: 34°C, Humidity: 68%",Data Analytics,Device,24,5842,45,9,248,IoT17,Cloud1,Cloud,IoT -> Cloud,24.8,124.0,6.61,155.41,500.0,Yes,9.4134,0.0,9.4134
2024-03-25 14:20:50,D8,"Temp: 22°C, Humidity: 74%",Data Analytics,Cloud,65,6135,35,4,51,IoT8,IoT8,IoT,IoT (local),51.0,0.0,0.0,51.0,500.0,Yes,0.0,0.612,0.612
2024-03-25 14:21:00,D1,"Temp: 24°C, Humidity: 54%",Image Processing,Edge,43,4255,21,6,120,IoT1,Edge3,Edge,IoT -> Edge,51.51,35.0,17.16,103.67,300.0,Yes,2.2854,0.6181,2.9035
2024-03-25 14:21:10,D19,"Temp: 31°C, Humidity: 51%",Video Processing,Edge,30,3756,22,2,109,IoT19,Edge5,Edge,IoT -> Edge,47.33,32.0,15.77,95.1,120.0,Yes,2.0174,0.5679,2.5853
2024-03-25 14:21:20,D8,"Temp: 33°C, Humidity: 50%",Image Processing,Cloud,18,1334,45,9,288,IoT8,Cloud1,Cloud,IoT -> Cloud,28.8,124.0,8.64,161.44,300.0,Yes,2.1495,0.0,2.1495
2024-03-25 14:21:30,D12,"Temp: 24°C, Humidity: 38%",Image Processing,Cloud,18,4966,24,8,97,IoT12,IoT12,IoT,IoT (local),97.0,0.0,0.0,97.0,300.0,Yes,0.0,1.164,1.164
2024-03-25 14:21:40,D6,"Temp: 39°C, Humidity: 32%",Video Processing,Device,68,5327,33,7,210,IoT6,Fog3,Fog,IoT -> Fog,38.18,70.0,0.0,108.18,120.0,Yes,5.7224,0.0,5.7224
2024-03-25 14:21:50,D8,"Temp: 30°C, Humidity: 52%",Video Processing,Edge,27,3042,40,8,290,IoT8,Fog3,Fog,IoT -> Fog,52.72,78.0,6.59,137.31,120.0,No,3.2678,0.0,3.2678
2024-03-25 14:22:00,D20,"Temp: 37°C, Humidity: 53%",Network Traffic,Device,46,3734,16,6,53,IoT20,Edge4,Edge,IoT -> Edge,19.01,30.0,0.0,49.01,150.0,Yes,2.0056,0.2281,2.2337
2024-03-25 14:22:10,D6,"Temp: 25°C, Humidity: 64%",Video Processing,Edge,66,7082,38,4,83,IoT6,Edge1,Edge,IoT -> Edge,30.14,50.0,0.0,80.14,120.0,Yes,3.8038,0.3617,4.1655
2024-03-25 14:22:20,D14,"Temp: 23°C, Humidity: 50%",Image Processing,Fog,55,2963,27,1,213,IoT14,Fog2,Fog,IoT -> Fog,47.08,58.0,0.0,105.08,300.0,Yes,3.1829,0.0,3.1829
2024-03-25 14:22:30,D7,"Temp: 34°C, Humidity: 53%",Data Analytics,Cloud,77,6175,15,6,197,IoT7,Fog1,Fog,IoT -> Fog,44.7,51.0,0.0,95.7,500.0,Yes,6.6333,0.0,6.6333
2024-03-25 14:22:40,D10,"Temp: 25°C, Humidity: 69%",Network Traffic,Fog,72,3294,38,3,125,IoT10,Edge2,Edge,IoT -> Edge,49.25,49.0,0.0,98.25,150.0,Yes,1.7692,0.591,2.3602
2024-03-25 14:22:50,D20,"Temp: 26°C, Humidity: 34%",Video Processing,Cloud,65,3203,14,7,192,IoT20,Fog3,Fog,IoT -> Fog,34.9,51.0,8.73,94.63,120.0,Yes,3.4407,0.0,3.4407
2024-03-25 14:23:00,D19,"Temp: 34°C, Humidity: 46%",Network Traffic,Edge,71,3915,8,2,94,IoT19,Edge6,Edge,IoT -> Edge,38.31,18.0,0.0,56.31,150.0,Yes,2.1028,0.4598,2.5625
2024-03-25 14:23:10,D6,"Temp: 29°C, Humidity: 65%",Video Processing,Edge,27,5226,11,2,214,IoT6,Fog2,Fog,IoT -> Fog,47.3,43.0,5.91,96.21,120.0,Yes,5.6139,0.0,5.6139
2024-03-25 14:23:20,D6,"Temp: 30°C, Humidity: 50%",Data Analytics,Fog,19,3421,5,3,112,IoT6,Edge8,Edge,IoT -> Edge,46.61,16.0,0.0,62.61,500.0,Yes,1.8375,0.5593,2.3967
2024-03-25 14:23:30,D18,"Temp: 25°C, Humidity: 61%",Data Analytics,Device,64,1515,28,8,260,IoT18,Fog1,Fog,IoT -> Fog,59.0,66.0,7.37,132.37,500.0,Yes,1.6274,0.0,1.6274
2024-03-25 14:23:40,D7,"Temp: 29°C, Humidity: 57%",Image Processing,Device,40,2020,32,3,86,IoT7,Edge3,Edge,IoT -> Edge,36.91,43.0,0.0,79.91,300.0,Yes,1.085,0.443,1.5279
2024-03-25 14:23:50,D12,"Temp: 25°C, Humidity: 37%",Image Processing,Fog,75,2541,21,3,262,IoT12,Fog3,Fog,IoT -> Fog,47.63,54.0,17.86,119.49,300.0,Yes,2.7296,0.0,2.7296
2024-03-25 14:24:00,D6,"Temp: 27°C, Humidity: 52%",Image Processing,Edge,36,2022,44,5,195,IoT6,Fog2,Fog,IoT -> Fog,43.1,79.0,10.77,132.87,300.0,Yes,2.1721,0.0,2.1721
2024-03-25 14:24:10,D7,"Temp: 23°C, Humidity: 59%",Data Analytics,Cloud,18,6035,49,8,192,IoT7,Fog1,Fog,IoT -> Fog,43.57,87.0,10.89,141.46,500.0,Yes,6.4829,0.0,6.4829
2024-03-25 14:24:20,D11,"Temp: 24°C, Humidity: 62%",Data Analytics,Edge,47,3877,41,3,149,IoT11,Edge5,Edge,IoT -> Edge,64.69,52.0,0.0,116.69,500.0,Yes,2.0824,0.7763,2.8587
2024-03-25 14:24:30,D5,"Temp: 29°C, Humidity: 60%",Network Traffic,Fog,21,4993,38,9,215,IoT5,Fog3,Fog,IoT -> Fog,39.09,77.0,19.54,135.63,150.0,Yes,5.3636,0.0,5.3636
2024-03-25 14:24:40,D20,"Temp: 35°C, Humidity: 33%",Video Processing,Fog,47,7308,47,2,271,IoT20,Cloud1,Cloud,IoT -> Cloud,27.1,119.0,0.0,146.1,120.0,No,11.7756,0.0,11.7756
2024-03-25 14:24:50,D15,"Temp: 39°C, Humidity: 67%",Image Processing,Edge,43,2448,48,7,287,IoT15,Cloud1,Cloud,IoT -> Cloud,28.7,125.0,0.96,154.66,300.0,Yes,3.9445,0.0,3.9445
2024-03-25 14:25:00,D1,"Temp: 28°C, Humidity: 59%",Data Analytics,Fog,39,5501,33,9,146,IoT1,Edge7,Edge,IoT -> Edge,68.41,50.0,0.0,118.41,500.0,Yes,2.9546,0.821,3.7756
2024-03-25 14:25:10,D14,"Temp: 26°C, Humidity: 64%",Video Processing,Device,73,617,37,3,84,IoT14,IoT14,IoT,IoT (local),84.0,0.0,0.0,84.0,120.0,Yes,0.0,1.008,1.008
2024-03-25 14:25:20,D5,"Temp: 38°C, Humidity: 65%",Network Traffic,Device,10,8013,27,3,206,IoT5,Fog2,Fog,IoT -> Fog,45.53,60.0,17.07,122.6,150.0,Yes,8.6077,0.0,8.6077
2024-03-25 14:25:30,D5,"Temp: 29°C, Humidity: 44%",Video Processing,Fog,76,5268,14,1,210,IoT5,Fog1,Fog,IoT -> Fog,47.65,45.0,17.87,110.52,120.0,Yes,5.659,0.0,5.659
2024-03-25 14:25:40,D17,"Temp: 24°C, Humidity: 35%",Network Traffic,Edge,23,6619,21,1,277,IoT17,Cloud1,Cloud,IoT -> Cloud,27.7,92.0,1.85,121.55,150.0,Yes,10.6654,0.0,10.6654
2024-03-25 14:25:50,D12,"Temp: 36°C, Humidity: 36%",Video Processing,Fog,84,6809,33,5,271,IoT12,Cloud1,Cloud,IoT -> Cloud,27.1,108.0,2.71,137.81,120.0,No,10.9715,0.0,10.9715
2024-03-25 14:26:00,D12,"Temp: 23°C, Humidity: 62%",Video Processing,Device,43,3934,25,1,281,IoT12,Cloud1,Cloud,IoT -> Cloud,28.1,96.0,3.75,127.85,120.0,No,6.339,0.0,6.339
2024-03-25 14:26:10,D11,"Temp: 37°C, Humidity: 61%",Video Processing,Fog,26,4896,27,4,153,IoT11,Edge4,Edge,IoT -> Edge,54.87,39.0,18.28,112.15,120.0,Yes,2.6297,0.6584,3.2881
2024-03-25 14:26:20,D11,"Temp: 39°C, Humidity: 47%",Data Analytics,Edge,61,7742,48,8,238,IoT11,Fog3,Fog,IoT -> Fog,43.27,86.0,27.04,156.31,500.0,Yes,8.3166,0.0,8.3166
2024-03-25 14:26:30,D19,"Temp: 25°C, Humidity: 54%",Video Processing,Cloud,87,7747,19,1,146,IoT19,Edge1,Edge,IoT -> Edge,53.02,28.0,17.67,98.69,120.0,Yes,4.161,0.6363,4.7973
2024-03-25 14:26:40,D11,"Temp: 38°C, Humidity: 49%",Data Analytics,Device,34,1011,29,2,186,IoT11,Fog2,Fog,IoT -> Fog,41.11,61.0,20.55,122.66,500.0,Yes,1.086,0.0,1.086
2024-03-25 14:26:50,D2,"Temp: 35°C, Humidity: 36%",Network Traffic,Fog,42,1747,21,3,62,IoT2,IoT2,IoT,IoT (local),62.0,0.0,0.0,62.0,150.0,Yes,0.0,0.744,0.744
2024-03-25 14:27:00,D10,"Temp: 24°C, Humidity: 31%",Data Analytics,Edge,70,6951,17,5,192,IoT10,Fog1,Fog,IoT -> Fog,43.57,52.0,21.78,117.35,500.0,Yes,7.4669,0.0,7.4669
2024-03-25 14:27:10,D9,"Temp: 27°C, Humidity: 38%",Video Processing,Cloud,14,7513,48,2,210,IoT9,Fog3,Fog,IoT -> Fog,38.18,80.0,28.63,146.81,120.0,No,8.0706,0.0,8.0706
2024-03-25 14:27:20,D4,"Temp: 27°C, Humidity: 72%",Image Processing,Fog,11,3468,17,6,172,IoT4,Edge2,Edge,IoT -> Edge,67.77,31.0,22.58,121.35,300.0,Yes,1.8627,0.8132,2.6759
2024-03-25 14:27:30,D11,"Temp: 20°C, Humidity: 54%",Data Analytics,Fog,69,870,46,8,216,IoT11,Cloud1,Cloud,IoT -> Cloud,21.6,124.0,3.6,149.2,500.0,Yes,1.4019,0.0,1.4019
2024-03-25 14:27:40,D17,"Temp: 31°C, Humidity: 68%",Video Processing,Fog,45,3562,13,9,199,IoT17,Fog2,Fog,IoT -> Fog,43.98,52.0,27.49,123.47,120.0,No,3.8264,0.0,3.8264
2024-03-25 14:27:50,D7,"Temp: 30°C, Humidity: 56%",Image Processing,Cloud,21,4993,38,6,185,IoT7,Edge6,Edge,IoT -> Edge,75.4,52.0,25.13,152.53,300.0,Yes,2.6818,0.9048,3.5866
2024-03-25 14:28:00,D14,"Temp: 21°C, Humidity: 34%",Video Processing,Device,34,5997,44,9,221,IoT14,Cloud1,Cloud,IoT -> Cloud,22.1,123.0,4.42,149.52,120.0,No,9.6631,0.0,9.6631
2024-03-25 14:28:10,D5,"Temp: 30°C, Humidity: 41%",Image Processing,Cloud,47,2205,33,9,68,IoT5,IoT5,IoT,IoT (local),68.0,0.0,0.0,68.0,300.0,Yes,0.0,0.816,0.816
2024-03-25 14:28:20,D4,"Temp: 33°C, Humidity: 45%",Video Processing,Device,40,5984,28,4,264,IoT4,Cloud1,Cloud,IoT -> Cloud,26.4,102.0,6.16,134.56,120.0,No,9.6422,0.0,9.6422
2024-03-25 14:28:30,D9,"Temp: 31°C, Humidity: 76%",Data Analytics,Edge,27,7129,29,8,158,IoT9,Edge8,Edge,IoT -> Edge,65.75,45.0,21.91,132.66,500.0,Yes,3.8291,0.789,4.618
2024-03-25 14:28:40,D11,"Temp: 21°C, Humidity: 70%",Video Processing,Edge,67,7964,21,3,61,IoT11,IoT11,IoT,IoT (local),61.0,0.0,0.0,61.0,120.0,Yes,0.0,0.732,0.732
2024-03-25 14:28:50,D18,"Temp: 33°C, Humidity: 33%",Network Traffic,Edge,31,966,9,6,179,IoT18,Fog1,Fog,IoT -> Fog,40.62,45.0,25.38,111.0,150.0,Yes,1.0377,0.0,1.0377
2024-03-25 14:29:00,D18,"Temp: 28°C, Humidity: 46%",Video Processing,Fog,74,5036,43,6,152,IoT18,Edge3,Edge,IoT -> Edge,65.24,57.0,21.74,143.98,120.0,No,2.7049,0.7829,3.4878
2024-03-25 14:29:10,D9,"Temp: 33°C, Humidity: 33%",Data Analytics,Fog,88,1915,28,6,186,IoT9,Fog3,Fog,IoT -> Fog,33.81,64.0,29.58,127.4,500.0,Yes,2.0571,0.0,2.0571
2024-03-25 14:29:20,D9,"Temp: 26°C, Humidity: 43%",Data Analytics,Device,14,3016,9,4,170,IoT9,Edge5,Edge,IoT -> Edge,73.81,21.0,24.6,119.41,500.0,Yes,1.6199,0.8857,2.5056
2024-03-25 14:29:30,D12,"Temp: 24°C, Humidity: 38%",Network Traffic,Cloud,54,5827,32,1,211,IoT12,Cloud1,Cloud,IoT -> Cloud,21.1,103.0,5.63,129.73,150.0,Yes,9.3892,0.0,9.3892
2024-03-25 14:29:40,D6,"Temp: 38°C, Humidity: 48%",Image Processing,Fog,35,6617,10,1,166,IoT6,Fog2,Fog,IoT -> Fog,36.69,41.0,27.51,105.2,300.0,Yes,7.1081,0.0,7.1081
2024-03-25 14:29:50,D5,"Temp: 25°C, Humidity: 59%",Data Analytics,Edge,58,7308,47,2,228,IoT5,Cloud1,Cloud,IoT -> Cloud,22.8,119.0,6.84,148.64,500.0,Yes,11.7756,0.0,11.7756
2024-03-25 14:30:00,D18,"Temp: 25°C, Humidity: 38%",Data Analytics,Fog,35,3430,31,3,173,IoT18,Fog3,Fog,IoT -> Fog,31.45,64.0,0.0,95.45,500.0,Yes,3.6846,0.0,3.6846
2024-03-25 14:30:10,D2,"Temp: 25°C, Humidity: 49%",Network Traffic,Fog,36,7723,46,5,278,IoT2,Fog3,Fog,IoT -> Fog,50.54,81.0,6.32,137.86,150.0,Yes,8.2962,0.0,8.2962
2024-03-25 14:30:20,D18,"Temp: 26°C, Humidity: 30%",Video Processing,Edge,17,5540,14,1,130,IoT18,Edge4,Edge,IoT -> Edge,46.62,23.0,0.0,69.62,120.0,Yes,2.9756,0.5595,3.535
2024-03-25 14:30:30,D16,"Temp: 26°C, Humidity: 51%",Network Traffic,Device,37,4760,15,6,197,IoT16,Fog2,Fog,IoT -> Fog,43.54,51.0,0.0,94.54,150.0,Yes,5.1133,0.0,5.1133
2024-03-25 14:30:40,D10,"Temp: 36°C, Humidity: 61%",Network Traffic,Edge,13,1789,47,2,95,IoT10,Edge1,Edge,IoT -> Edge,34.5,57.0,0.0,91.5,150.0,Yes,0.9609,0.414,1.3749
2024-03-25 14:30:50,D3,"Temp: 32°C, Humidity: 45%",Network Traffic,Edge,45,6041,17,9,91,IoT3,Edge2,Edge,IoT -> Edge,35.85,34.0,0.0,69.85,150.0,Yes,3.2447,0.4302,3.6749
2024-03-25 14:31:00,D19,"Temp: 25°C, Humidity: 56%",Network Traffic,Device,38,4959,32,6,151,IoT19,Fog1,Fog,IoT -> Fog,34.26,68.0,0.0,102.26,150.0,Yes,5.3271,0.0,5.3271
2024-03-25 14:31:10,D20,"Temp: 25°C, Humidity: 42%",Network Traffic,Fog,26,7019,15,5,161,IoT20,Fog3,Fog,IoT -> Fog,29.27,50.0,7.32,86.59,150.0,Yes,7.5399,0.0,7.5399
2024-03-25 14:31:20,D20,"Temp: 31°C, Humidity: 65%",Image Processing,Edge,85,4113,12,1,180,IoT20,Fog2,Fog,IoT -> Fog,39.78,43.0,4.97,87.75,300.0,Yes,4.4183,0.0,4.4183
2024-03-25 14:31:30,D19,"Temp: 31°C, Humidity: 64%",Data Analytics,Edge,25,2757,40,8,223,IoT19,Fog1,Fog,IoT -> Fog,50.6,78.0,6.32,134.93,500.0,Yes,2.9616,0.0,2.9616
2024-03-25 14:31:40,D9,"Temp: 25°C, Humidity: 56%",Video Processing,Cloud,74,4711,6,3,139,IoT9,Edge6,Edge,IoT -> Edge,56.65,17.0,0.0,73.65,120.0,Yes,2.5303,0.6798,3.2102
2024-03-25 14:31:50,D16,"Temp: 29°C, Humidity: 51%",Data Analytics,Edge,67,727,47,8,103,IoT16,IoT16,IoT,IoT (local),103.0,0.0,0.0,103.0,500.0,Yes,0.0,1.236,1.236
2024-03-25 14:32:00,D10,"Temp: 37°C, Humidity: 75%",Image Processing,Edge,30,5312,41,9,144,IoT10,Edge8,Edge,IoT -> Edge,59.92,58.0,0.0,117.92,300.0,Yes,2.8531,0.7191,3.5722
2024-03-25 14:32:10,D1,"Temp: 23°C, Humidity: 34%",Network Traffic,Cloud,10,2245,16,2,197,IoT1,Fog3,Fog,IoT -> Fog,35.81,48.0,13.43,97.24,150.0,Yes,2.4116,0.0,2.4116
2024-03-25 14:32:20,D11,"Temp: 20°C, Humidity: 50%",Image Processing,Device,65,5520,29,5,244,IoT11,Fog2,Fog,IoT -> Fog,53.93,64.0,13.48,131.41,300.0,Yes,5.9297,0.0,5.9297
2024-03-25 14:32:30,D16,"Temp: 37°C, Humidity: 71%",Network Traffic,Edge,75,7953,47,1,240,IoT16,Fog1,Fog,IoT -> Fog,54.46,78.0,13.61,146.07,150.0,Yes,8.5433,0.0,8.5433
2024-03-25 14:32:40,D15,"Temp: 36°C, Humidity: 74%",Network Traffic,Device,79,4294,13,1,232,IoT15,Cloud1,Cloud,IoT -> Cloud,23.2,84.0,0.0,107.2,150.0,Yes,6.919,0.0,6.919
2024-03-25 14:32:50,D17,"Temp: 34°C, Humidity: 50%",Network Traffic,Edge,70,1979,19,4,104,IoT17,Edge3,Edge,IoT -> Edge,44.64,31.0,0.0,75.64,150.0,Yes,1.0629,0.5357,1.5986
2024-03-25 14:33:00,D20,"Temp: 21°C, Humidity: 36%",Data Analytics,Cloud,22,5171,11,5,109,IoT20,Edge5,Edge,IoT -> Edge,47.33,24.0,0.0,71.33,500.0,Yes,2.7774,0.5679,3.3453
2024-03-25 14:33:10,D10,"Temp: 39°C, Humidity: 54%",Image Processing,Cloud,74,8083,17,1,176,IoT10,Fog3,Fog,IoT -> Fog,32.0,48.0,16.0,95.99,300.0,Yes,8.6829,0.0,8.6829
2024-03-25 14:33:20,D7,"Temp: 28°C, Humidity: 61%",Data Analytics,Device,69,8095,47,3,73,IoT7,IoT7,IoT,IoT (local),73.0,0.0,0.0,73.0,500.0,Yes,0.0,0.876,0.876
2024-03-25 14:33:30,D16,"Temp: 30°C, Humidity: 64%",Image Processing,Device,68,4270,39,3,198,IoT16,Fog2,Fog,IoT -> Fog,43.76,72.0,16.41,132.17,300.0,Yes,4.5869,0.0,4.5869
2024-03-25 14:33:40,D4,"Temp: 32°C, Humidity: 57%",Network Traffic,Fog,51,6947,29,9,258,IoT4,Cloud1,Cloud,IoT -> Cloud,25.8,108.0,0.86,134.66,150.0,Yes,11.1939,0.0,11.1939
2024-03-25 14:33:50,D13,"Temp: 25°C, Humidity: 67%",Data Analytics,Cloud,14,893,15,1,157,IoT13,Edge7,Edge,IoT -> Edge,73.57,24.0,0.0,97.57,500.0,Yes,0.4796,0.8828,1.3625
2024-03-25 14:34:00,D8,"Temp: 29°C, Humidity: 46%",Network Traffic,Cloud,25,3853,16,9,273,IoT8,Cloud1,Cloud,IoT -> Cloud,27.3,95.0,1.82,124.12,150.0,Yes,6.2084,0.0,6.2084
2024-03-25 14:34:10,D18,"Temp: 28°C, Humidity: 30%",Image Processing,Cloud,10,6446,31,1,232,IoT18,Fog1,Fog,IoT -> Fog,52.64,62.0,19.74,134.38,300.0,Yes,6.9244,0.0,6.9244
2024-03-25 14:34:20,D18,"Temp: 30°C, Humidity: 64%",Image Processing,Fog,80,7266,23,1,125,IoT18,Edge4,Edge,IoT -> Edge,44.83,32.0,14.94,91.77,300.0,Yes,3.9026,0.5379,4.4406
2024-03-25 14:34:30,D6,"Temp: 25°C, Humidity: 60%",Data Analytics,Edge,52,2790,42,4,164,IoT6,Edge1,Edge,IoT -> Edge,59.56,54.0,19.85,133.41,500.0,Yes,1.4985,0.7147,2.2133
2024-03-25 14:34:40,D2,"Temp: 20°C, Humidity: 70%",Data Analytics,Edge,20,4609,25,1,286,IoT2,Cloud1,Cloud,IoT -> Cloud,28.6,96.0,2.86,127.46,500.0,Yes,7.4266,0.0,7.4266
2024-03-25 14:34:50,D3,"Temp: 27°C, Humidity: 57%",Data Analytics,Fog,34,6773,38,8,226,IoT3,Fog3,Fog,IoT -> Fog,41.09,76.0,25.68,142.76,500.0,Yes,7.2757,0.0,7.2757
2024-03-25 14:35:00,D7,"Temp: 24°C, Humidity: 73%",Network Traffic,Fog,88,4036,29,3,204,IoT7,Fog2,Fog,IoT -> Fog,45.09,62.0,22.54,129.63,150.0,Yes,4.3355,0.0,4.3355
2024-03-25 14:35:10,D15,"Temp: 21°C, Humidity: 37%",Data Analytics,Device,88,2230,33,4,247,IoT15,Cloud1,Cloud,IoT -> Cloud,24.7,107.0,3.29,134.99,500.0,Yes,3.5933,0.0,3.5933
2024-03-25 14:35:20,D2,"Temp: 21°C, Humidity: 37%",Image Processing,Device,52,4434,44,1,66,IoT2,IoT2,IoT,IoT (local),66.0,0.0,0.0,66.0,300.0,Yes,0.0,0.792,0.792
2024-03-25 14:35:30,D13,"Temp: 27°C, Humidity: 56%",Image Processing,Device,67,4710,34,8,276,IoT13,Cloud1,Cloud,IoT -> Cloud,27.6,112.0,4.6,144.2,300.0,Yes,7.5894,0.0,7.5894
